Runs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Activity ID,Activity Date,Formatted Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
12772285495,"Oct 29, 2024, 10:58:08 AM",29/10/2024 10:58,Lunch Run,Run,,1596,3.69,166.0,28,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/13618601563.fit.gz,,,1596.0,1581.0,3693.2,3.81,2.336,54.2,132.0,474.6,526.2,13.6,0.1,,,93.0,78.0,166.0,146.0,,,275.0,,,28.0,,,,,,,,,,,,,0.0,,1.0,3837.6,1730195968.0,3.0,12.6,13.6,10.0,0.84,1028.1,0.6,2.0,335.0,0.0,1730181888.0,1730218368.0,0.875,,19580500.0,0.5,5.0,0.77,11309.0,2.0,,,,,0.0,2.314,1977.9,,,,4088.0,,,,,2.427,,,,,,,,
12783990057,"Oct 30, 2024, 6:40:12 PM",30/10/2024 18:40,Evening Run,Run,,1518,3.62,155.0,18,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/13631122825.fit.gz,,,1518.0,1513.0,3628.3,4.02,2.398,36.3,131.0,466.6,483.4,40.4,0.1,,,92.0,82.0,155.0,141.0,,,258.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,3676.7,1730311168.0,2.0,11.9,11.8,9.8,0.87,1026.9,1.0,2.2,23.0,0.0,1730268416.0,1730304640.0,0.875,,19580500.0,0.07,5.0,0.43,23397.0,0.0,,,,,0.0,2.39,0.0,,,,4132.0,,,,,2.43,,,,,,,,
12804680521,"Nov 2, 2024, 12:35:35 PM",02/11/2024 12:35,Afternoon Run,Run,,1805,3.93,183.0,33,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/13653421741.fit.gz,,,1805.0,1796.0,3938.2,5.94,2.193,84.8,115.0,472.2,556.4,18.9,1.4,,,111.0,79.0,183.0,148.0,,,308.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,4263.2,1730548736.0,3.0,11.1,9.2,7.2,0.77,1026.6,2.9,6.7,45.0,0.0,1730527872.0,1730563584.0,0.0,,19580500.0,0.05,5.0,0.76,21403.0,2.0,,,,,0.0,2.182,2848.1,,,,4680.0,,,,,2.374,,,,,,,,
12811509857,"Nov 3, 2024, 10:16:02 AM",03/11/2024 10:16,Lunch Run,Run,,1812,4.27,151.0,22,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/13660798175.fit.gz,,,1812.0,1808.0,4275.6,3.522,2.365,23.1,92.0,451.1,476.7,6.3,0.0,,,92.0,85.0,151.0,141.0,,,312.0,,,22.0,,,,,,,,,,,,,0.0,,1.0,4300.4,1730627968.0,3.0,9.8,10.1,6.5,0.8,1029.3,1.1,2.8,53.0,0.0,1730614400.0,1730649856.0,0.125,,19580500.0,0.0,1.0,0.82,29436.0,2.0,,,,,0.0,2.36,0.0,,,,5074.0,,,,,2.379,,,,,,,,
12826486524,"Nov 5, 2024, 7:31:59 AM",05/11/2024 07:31,Morning Run,Run,,1536,3.86,165.0,22,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/13676883400.fit.gz,,,1536.0,1523.0,3859.3,4.329,2.534,34.9,142.0,466.6,483.4,9.7,-0.1,,,98.0,86.0,165.0,143.0,,,272.0,,,22.0,,,,,,,,,,,,,0.0,,1.0,3901.9,1730790016.0,3.0,6.4,8.0,5.6,0.95,1026.9,0.3,1.5,83.0,0.0,1730787328.0,1730822528.0,0.125,,19580500.0,0.0,1.0,0.73,7134.0,0.0,,,,,0.0,2.513,26.7,,,,4336.0,,,,,2.562,,,,,,,,
12839524625,"Nov 6, 2024, 7:18:04 PM",06/11/2024 19:18,Evening Run,Run,,1815,4.27,152.0,23,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/13690837157.fit.gz,,,1815.0,1806.0,4277.3,3.3,2.368,40.7,144.0,466.6,483.2,10.1,0.1,,,96.0,85.0,152.0,142.0,,,311.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,4341.3,1730919552.0,3.0,8.7,9.1,6.9,0.88,1029.5,0.9,2.2,41.0,0.0,1730873856.0,1730908800.0,0.125,,19580500.0,0.08,5.0,0.64,18619.0,0.0,,,,,0.0,2.357,63.3,,,,5104.0,,,,,2.404,,,,,,,,
12859431641,"Nov 9, 2024, 12:38:50 PM",09/11/2024 12:38,Afternoon Run,Run,,1826,4.45,154.0,28,FALSE,,ASICS Gel Cumulus 26,activities/13712234914.fit.gz,,,1826.0,1814.0,4457.4,3.967,2.457,28.6,116.0,462.2,485.2,8.6,0.0,,,99.0,85.0,154.0,143.0,,,317.0,,,28.0,,,,,,,,,,,0.0,,0.0,,1.0,4510.2,1731153664.0,3.0,10.8,11.4,5.9,0.72,1025.6,0.9,2.7,21.0,0.0,1731133312.0,1731167872.0,0.25,,20321120.0,0.14,5.0,0.76,28478.0,1.0,,,,,0.0,2.441,13.6,,,,5088.0,,,,,2.486,,,,,,,,
12871066725,"Nov 10, 2024, 7:38:21 PM",10/11/2024 19:38,Evening Run,Run,,1811,4.57,165.0,26,FALSE,,ASICS Gel Cumulus 26,activities/13724761682.fit.gz,,,1811.0,1803.0,4574.5,3.938,2.537,23.7,194.0,476.8,492.2,6.3,0.1,,,127.0,87.0,165.0,144.0,,,329.0,,,26.0,,,,,,,,,,,,,0.0,,1.0,4621.3,1731265152.0,3.0,6.5,7.0,4.7,0.88,1027.9,1.0,2.1,39.0,0.0,1731219840.0,1731254144.0,0.375,,20321120.0,0.09,5.0,0.71,12915.0,0.0,,,,,0.0,2.526,0.0,,,,5198.0,,,,,2.563,,,,,,,,
12882440052,"Nov 12, 2024, 10:41:16 AM",12/11/2024 10:41,Lunch Run,Run,,1867,4.71,181.0,49,FALSE,,ASICS Gel Cumulus 26,activities/13737017378.fit.gz,,,1867.0,1867.0,4714.1,4.16,2.525,32.9,140.0,476.9,491.4,9.4,0.0,,,95.0,83.0,181.0,154.0,,,347.0,,,49.0,,,,,,,,,,,,,0.0,,1.0,4775.2,1731405568.0,3.0,6.6,1.9,4.2,0.85,1025.2,4.3,9.9,59.0,0.0,1731392768.0,1731426816.0,0.375,,20321120.0,0.57,5.0,0.89,28426.0,1.0,,,,,0.0,2.525,147.7,,,,5118.0,,,,,2.558,,,,,,,,
12894091010,"Nov 13, 2024, 7:15:33 PM",13/11/2024 19:15,Evening Run,Run,,2147,5.27,157.0,33,FALSE,,ASICS Gel Cumulus 26,activities/13749476542.fit.gz,,,2147.0,2106.0,5276.1,3.963,2.505,29.1,136.0,474.2,491.4,6.2,0.1,,,101.0,85.0,157.0,144.0,,,382.0,,,33.0,,,,,,,,,,,,,0.0,,1.0,5325.1,1731524352.0,3.0,4.1,4.1,1.3,0.82,1030.5,1.6,4.2,41.0,0.0,1731479296.0,1731513088.0,0.375,,20321120.0,0.19,5.0,0.98,26305.0,0.0,,,,,0.0,2.457,159.1,,,,5970.0,,,,,2.529,,,,,,,,
12899665356,"Nov 14, 2024, 2:44:34 PM",14/11/2024 14:44,Afternoon Run,Run,,2133,5.2,154.0,40,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/13755483326.fit.gz,,,2133.0,2106.0,5204.4,3.683,2.471,30.2,149.0,474.5,492.0,5.9,0.1,,,91.0,84.0,154.0,146.0,,,382.0,,,40.0,,,,,,,,,,,0.0,,0.0,,1.0,5243.7,1731592832.0,3.0,6.8,7.0,2.0,0.71,1028.1,1.4,2.7,36.0,0.0,1731565824.0,1731599488.0,0.375,,19580500.0,0.0,1.0,0.74,29822.0,0.0,,,,,0.0,2.44,1268.4,,,,5900.0,,,,,2.49,,,,,,,,
12907479103,"Nov 15, 2024, 4:07:30 PM",15/11/2024 16:07,Afternoon Run,Run,,2168,4.69,184.0,44,FALSE,,ASICS Gel Cumulus 26,activities/13763877177.fit.gz,,,2168.0,2110.0,4695.1,6.38,2.225,81.9,162.0,473.9,526.5,15.9,0.0,,,112.0,76.0,184.0,149.0,,,380.0,,,44.0,,,,,,,,,,,,,0.0,,1.0,4914.4,1731686400.0,2.0,7.1,7.4,3.0,0.75,1025.7,0.8,2.9,57.0,0.0,1731652224.0,1731685760.0,0.375,,20321120.0,0.08,5.0,0.48,24041.0,0.0,,,,,0.0,2.166,28.6,,,,5252.0,,,,,2.329,,,,,,,,
12915744750,"Nov 16, 2024, 5:04:09 PM",16/11/2024 17:04,Evening Run,Run,,1807,3.79,141.0,8,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/13772767171.fit.gz,,,1807.0,1802.0,3798.9,4.767,2.108,22.9,134.0,473.5,485.2,9.0,0.0,,,91.0,84.0,141.0,133.0,,,266.0,,,8.0,,,,,,,,,,,0.0,,0.0,,1.0,3828.0,1731776384.0,1.0,6.6,6.2,2.9,0.77,1019.7,1.0,1.1,194.0,0.0,1731738752.0,1731772160.0,0.5,,19580500.0,0.03,6.0,0.06,23712.0,0.0,,,,,0.0,2.102,1715.2,,,,5040.0,,,,,2.124,,,,,,,,
12918907235,"Nov 17, 2024, 7:07:29 AM",17/11/2024 07:07,Morning Run,Run,,2110,5.68,165.0,37,FALSE,,ASICS Gel Cumulus 26,activities/13776225841.fit.gz,,,2110.0,2107.0,5686.0,4.05,2.699,21.5,174.0,474.7,492.1,5.9,0.0,,,94.0,86.0,165.0,147.0,,,404.0,,,37.0,,,,,,,,,,,,,0.0,,1.0,5710.3,1731826816.0,2.0,1.1,1.6,0.2,0.94,1018.5,1.2,1.5,216.0,0.0,1731825280.0,1731858432.0,0.625,,20321120.0,0.43,5.0,0.49,8321.0,0.0,,,,,0.0,2.695,6.5,,,,6052.0,,,,,2.71,,,,,,,,
12937504582,"Nov 19, 2024, 3:57:08 PM",19/11/2024 15:57,Afternoon Run,Run,,1885,4.67,183.0,43,FALSE,,ASICS Gel Cumulus 26,activities/13796278031.fit.gz,,,1885.0,1806.0,4677.8,5.457,2.59,15.4,165.0,451.2,476.8,4.0,-0.2,,,109.0,84.0,183.0,151.0,,,335.0,,,43.0,,,,,,,,,,,0.0,,0.0,,1.0,4681.4,1732028416.0,3.0,10.1,3.6,4.9,0.7,1002.2,6.6,17.4,242.0,0.1,1731998208.0,1732031104.0,0.625,,20321120.0,0.91,5.0,0.87,24927.0,0.0,,,,,0.0,2.482,0.0,,,,4976.0,,,,,2.592,,,,,,,,
12946787995,"Nov 20, 2024, 7:34:12 PM",20/11/2024 19:34,Evening Run,Run,,1851,4.54,156.0,30,FALSE,,ASICS Gel Cumulus 26,activities/13806206192.fit.gz,,,1851.0,1807.0,4539.0,3.46,2.512,24.3,166.0,476.8,492.0,7.6,0.0,,,86.0,81.0,156.0,144.0,,,325.0,,,30.0,,,,,,,,,,,,,0.0,,1.0,4573.8,1732129152.0,3.0,1.9,0.4,-0.9,0.82,1010.2,2.4,6.2,251.0,0.1,1732084736.0,1732117504.0,0.625,,20321120.0,0.91,5.0,0.88,36825.0,0.0,,,,,0.0,2.452,232.0,,,,4850.0,,,,,2.531,,,,,,,,
12964384115,"Nov 23, 2024, 10:28:52 AM",23/11/2024 10:28,Lunch Run,Run,,2168,5.78,166.0,40,FALSE,,ASICS Gel Cumulus 26,activities/13824855273.fit.gz,,,2168.0,2109.0,5787.2,4.164,2.744,27.3,175.0,474.2,492.3,11.1,-0.1,,,100.0,87.0,166.0,147.0,,,413.0,,,40.0,,,,,,,,,,,,,0.0,,1.0,5802.9,1732355968.0,3.0,-0.2,2.1,-4.6,0.72,1026.3,0.6,2.1,131.0,0.0,1732344192.0,1732376576.0,0.75,,20321120.0,0.0,1.0,0.64,33356.0,1.0,,,,,0.0,2.669,191.7,,,,6082.0,,,,,2.751,,,,,,,,
12988564761,"Nov 26, 2024, 4:34:03 PM",26/11/2024 16:34,Afternoon Run,Run,,2038,5.16,181.0,40,FALSE,,ASICS Gel Cumulus 26,activities/13850573734.fit.gz,,,2038.0,1988.0,5160.1,5.417,2.596,28.1,212.0,450.9,480.2,6.1,0.0,,,108.0,81.0,181.0,149.0,,,369.0,,,40.0,,,,,,,,,,,,,0.0,,1.0,5197.1,1732636800.0,3.0,7.6,7.9,4.9,0.83,1024.2,1.0,2.4,174.0,0.0,1732603520.0,1732635648.0,0.875,,20321120.0,0.75,5.0,0.67,35043.0,0.0,,,,,0.0,2.532,0.0,,,,5332.0,,,,,2.614,,,,,,,,
13018984937,"Nov 30, 2024, 9:57:30 PM",30/11/2024 21:57,Night Run,Run,,2134,5.42,152.0,32,FALSE,,ASICS Gel Cumulus 26,activities/13883198505.fit.gz,,,2134.0,2106.0,5427.7,3.667,2.577,25.1,205.0,476.8,492.0,7.4,0.1,,,89.0,85.0,152.0,143.0,,,389.0,,,32.0,,,,,,,,,,,,,0.0,,1.0,5470.8,1733000448.0,2.0,0.1,1.1,-2.5,0.83,1030.1,0.4,1.0,36.0,0.0,1732949504.0,1732981120.0,0.875,,20321120.0,0.0,1.0,0.42,28241.0,0.0,,,,,0.0,2.543,0.0,,,,5946.0,,,,,2.598,,,,,,,,
13025653491,"Dec 1, 2024, 5:41:30 PM",01/12/2024 17:41,Evening Run,Run,,2466,6.1,169.0,54,FALSE,,ASICS Gel Cumulus 26,activities/13890357034.fit.gz,,,2466.0,2409.0,6105.7,3.57,2.535,43.9,205.0,466.6,491.4,9.1,0.1,,,91.0,85.0,169.0,150.0,,,449.0,,,54.0,,,,,,,,,,,,,0.0,,1.0,6171.1,1733072384.0,2.0,3.3,4.1,0.0,0.79,1025.7,0.7,1.8,173.0,0.0,1733035904.0,1733067392.0,0.0,,20321120.0,0.0,1.0,0.62,21825.0,0.0,,,,,0.0,2.476,275.2,,,,6812.0,,,,,2.562,,,,,,,,
13043659803,"Dec 4, 2024, 8:28:07 AM",04/12/2024 08:28,Morning Run,Run,,2476,6.12,163.0,51,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/13909606839.fit.gz,,,2476.0,2405.0,6128.0,4.5,2.548,50.3,240.0,440.8,519.9,16.7,-0.6,,,101.0,83.0,163.0,148.0,,,449.0,,,51.0,,,,,,,,,,,0.0,,0.0,,1.0,6207.8,1733299200.0,3.0,1.7,2.6,1.4,0.98,1026.3,0.8,2.2,305.0,0.2,1733295360.0,1733326592.0,0.125,,19580500.0,0.0,1.0,0.98,5061.0,0.0,,,,,0.0,2.475,1946.4,,,,6588.0,,,,,2.581,,,,,,,,
13088675972,"Dec 10, 2024, 8:16:02 PM",10/12/2024 20:16,Night Run,Run,,1907,4.62,180.0,47,FALSE,,ASICS Gel Cumulus 26,activities/13957634587.fit.gz,,,1907.0,1806.0,4622.4,4.271,2.559,25.5,192.0,476.9,491.9,6.5,0.0,,,92.0,84.0,180.0,152.0,,,333.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,4660.5,1733860864.0,3.0,1.8,0.9,-0.3,0.86,1024.2,1.9,5.3,50.0,0.0,1733814144.0,1733844992.0,0.375,,20321120.0,0.0,1.0,0.63,36688.0,0.0,,,,,0.0,2.424,0.0,,,,5004.0,,,,,2.581,,,,,,,,
13140016418,"Dec 18, 2024, 6:57:50 AM",18/12/2024 06:57,Morning Run,Run,,2198,5.06,160.0,47,FALSE,,ASICS Gel Cumulus 26,activities/14012617420.fit.gz,,,2198.0,2101.0,5061.5,3.98,2.409,38.3,137.0,451.2,483.4,9.2,-0.1,,,114.0,83.0,160.0,149.0,,,383.0,,,47.0,,,,,,,,,,,,,0.0,,1.0,5111.8,1734501632.0,3.0,0.7,1.3,-0.7,0.9,1026.9,1.2,2.4,207.0,0.0,1734505728.0,1734536192.0,0.625,,20321120.0,0.0,1.0,0.86,28594.0,0.0,,,,,0.0,2.303,144.9,,,,5790.0,,,,,2.433,,,,,,,,
13207135121,"Dec 28, 2024, 11:02:45 AM",28/12/2024 11:02,Lunch Run - Fast Finish,Run,,1562,4.03,171.0,31,FALSE,,ASICS Gel Cumulus 26,activities/14084828574.fit.gz,,,1562.0,1562.0,4033.2,3.489,2.582,33.4,131.0,466.6,483.4,12.1,-0.1,,,95.0,87.0,171.0,147.0,,,297.0,,,31.0,,,,,,,,,,,0.0,,0.0,,1.0,4071.5,1735383552.0,3.0,-0.3,2.7,-1.6,0.91,1032.5,0.2,1.6,273.0,0.0,1735369984.0,1735400576.0,0.875,,20321120.0,0.0,1.0,0.63,24441.0,1.0,,,,,0.0,2.582,128.9,,,,4526.0,,,,,2.607,,,,,,,,
13223022657,"Dec 30, 2024, 12:24:05 PM",30/12/2024 12:24,Zone 2 Afternoon Run,Run,Cross country track so 🐌,1512,3.49,154.0,25,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/14102041322.fit.gz,,,1512.0,1503.0,3494.1,3.8,2.325,14.0,82.0,476.3,485.2,8.7,0.1,,,89.0,80.0,154.0,144.0,,,254.0,,,25.0,,,,,,,,,,,0.0,,0.0,,1.0,3531.7,1735559936.0,3.0,-0.9,1.6,-2.7,0.87,1032.8,0.2,1.5,347.0,0.0,1735542784.0,1735573504.0,0.875,,19580500.0,0.0,1.0,0.75,23914.0,1.0,,,,,0.0,2.311,2719.0,,,,4004.0,,,,,2.35,,,,,,,,
13252132452,"Jan 3, 2025, 4:36:08 AM",03/01/2025 04:36,Morning Run,Run,,1881,4.37,164.0,31,FALSE,,ASICS Gel Cumulus 26,activities/14133534163.fit.gz,,,1881.0,1803.0,4371.9,3.3,2.425,21.4,146.0,475.2,492.0,6.5,0.0,,,88.0,83.0,164.0,145.0,,,322.0,,,31.0,,,,,,,,,,,,,0.0,,1.0,4405.2,1735876864.0,3.0,0.0,0.5,-0.9,0.94,1022.6,1.1,3.2,272.0,0.0,1735888384.0,1735919360.0,0.125,,20321120.0,0.0,1.0,0.72,24978.0,0.0,,,,,0.0,2.324,0.0,,,,4976.0,,,,,2.443,,,,,,,,
13278924669,"Jan 6, 2025, 7:53:47 AM",06/01/2025 07:53,Fast Finish Morning Run,Run,,2224,5.58,167.0,44,FALSE,,ASICS Gel Cumulus 26,activities/14162421518.fit.gz,,,2224.0,2108.0,5587.9,3.8,2.651,19.6,158.0,440.8,483.4,9.2,-0.6,,,112.0,85.0,167.0,150.0,,,408.0,,,44.0,,,,,,,,,,,0.0,,0.0,,1.0,5550.3,1736146816.0,1.0,0.4,1.0,-0.7,0.92,1000.1,0.8,1.8,182.0,0.0,1736147584.0,1736178688.0,0.125,,20321120.0,0.66,5.0,0.35,26877.0,0.0,,,,,0.0,2.513,793.4,,,,5964.0,,,,,2.633,,,,,,,,
13299200942,"Jan 8, 2025, 1:15:19 PM",08/01/2025 13:15,Afternoon Run,Run,,1842,4.19,169.0,40,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/14184182103.fit.gz,,,1842.0,1801.0,4197.2,3.656,2.33,58.0,134.0,472.5,515.8,13.6,0.1,,,98.0,84.0,169.0,149.0,,,322.0,,,40.0,,,,,,,,,,,0.0,,0.0,,1.0,4338.5,1736341248.0,3.0,9.3,4.6,6.6,0.83,1005.6,4.4,11.6,230.0,0.1,1736320384.0,1736351616.0,0.375,,19580500.0,0.89,5.0,0.97,17197.0,1.0,,,,,0.0,2.279,806.5,,,,5028.0,,,,,2.409,,,,,,,,
13324156215,"Jan 11, 2025, 11:45:16 AM",11/01/2025 11:45,Speed Play Lunch Run,Run,"• 10' Warmup
• 3x (1' Zone 4/2' Zone 1)
• 5' Cooldown",1653,4.41,182.0,55,FALSE,,ASICS Gel Cumulus 26,activities/14210890663.fit.gz,,,1653.0,1626.0,4411.9,4.283,2.713,22.2,84.0,417.1,420.0,4.0,0.0,,,95.0,84.0,182.0,159.0,,,327.0,,,55.0,,,,,,,,,,,0.0,,0.0,,1.0,4444.8,1736593152.0,1.0,0.2,2.3,-3.6,0.76,1024.9,1.9,5.3,20.0,0.0,1736579456.0,1736611072.0,0.375,,20321120.0,0.0,1.0,0.18,36761.0,1.0,,,,,0.0,2.669,4411.9,,,,4504.0,,,,,2.734,,,,,,,,media/f45dea6c-429f-4a4d-8d7e-b4fea371fe64.jpg
13361920926,"Jan 14, 2025, 8:22:47 AM",14/01/2025 08:22,Morning Run,Run,,2152,5.27,175.0,54,FALSE,,ASICS Gel Cumulus 26,activities/14251473240.fit.gz,,,2152.0,2108.0,5271.2,4.283,2.501,31.5,219.0,465.8,491.4,17.3,0.0,,,94.0,82.0,175.0,153.0,,,399.0,,,54.0,,,,,,,,,,,,,0.0,,1.0,5320.2,1736841600.0,1.0,-4.7,-2.6,-6.7,0.86,1037.2,0.9,2.3,57.0,0.0,1736838528.0,1736870528.0,0.5,,20321120.0,0.0,1.0,0.36,30792.0,0.0,,,,,0.0,2.449,478.3,,,,5692.0,,,,,2.524,,,,,,,,
13395977605,"Jan 19, 2025, 11:16:35 AM",19/01/2025 11:16,Lunch Run,Run,,2138,5.05,164.0,43,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/14288157461.fit.gz,,,2138.0,2105.0,5053.5,3.9,2.401,100.6,211.0,473.6,570.1,22.3,0.1,,,101.0,83.0,164.0,147.0,,,393.0,,,43.0,,,,,,,,,,,0.0,,0.0,,1.0,5399.3,1737284352.0,3.0,0.2,2.0,-2.0,0.85,1023.1,0.5,2.0,357.0,0.0,1737270400.0,1737302912.0,0.625,,19580500.0,0.0,1.0,0.8,19577.0,1.0,,,,,0.0,2.364,3136.0,,,,5800.0,,,,,2.565,,,,,,,,
13450409682,"Jan 25, 2025, 3:28:21 PM",25/01/2025 15:28,Afternoon Run,Run,,2448,5.86,160.0,51,FALSE,,ASICS Gel Cumulus 26,activities/14347102780.fit.gz,,,2448.0,2407.0,5861.2,3.4,2.435,19.6,187.0,441.0,483.4,9.1,-0.6,,,91.0,84.0,160.0,148.0,,,438.0,,,51.0,,,,,,,,,,,,,0.0,,1.0,5832.3,1737817216.0,3.0,11.9,12.7,6.2,0.68,1009.5,0.7,3.5,164.0,0.0,1737788416.0,1737821824.0,0.875,,20321120.0,0.0,1.0,0.67,34274.0,0.0,,,,,0.0,2.394,841.3,,,,6710.0,,,,,2.423,,,,,,,,
13472477485,"Jan 28, 2025, 8:34:03 AM",28/01/2025 08:34,Morning Run,Run,,2120,5.52,171.0,48,FALSE,,ASICS Gel Cumulus 26,activities/14371228120.fit.gz,,,2120.0,2105.0,5525.3,4.517,2.625,42.3,310.0,473.6,503.1,27.2,0.0,,,89.0,83.0,171.0,150.0,,,400.0,,,48.0,,,,,,,,,,,,,0.0,,1.0,5602.8,1738051200.0,5.0,4.6,2.2,3.1,0.9,1002.6,2.8,6.9,210.0,0.5,1738047360.0,1738081280.0,0.875,,20321120.0,0.95,5.0,0.99,5076.0,0.0,,,,,0.0,2.606,0.0,,,,5832.0,,,,,2.662,,,,,,,,
13484290982,"Jan 29, 2025, 6:41:23 AM",29/01/2025 06:41,Morning Run,Run,,1898,4.49,160.0,32,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/14384058265.fit.gz,,,1898.0,1813.0,4497.7,3.537,2.481,58.3,117.0,466.6,515.8,20.0,0.1,,,99.0,84.0,160.0,144.0,,,335.0,,,32.0,,,,,,,,,,,0.0,,0.0,,1.0,4661.8,1738130432.0,3.0,5.1,-1.7,2.5,0.83,1011.6,6.4,14.1,237.0,0.1,1738133760.0,1738167808.0,0.875,,19580500.0,0.55,5.0,0.92,18344.0,0.0,,,,,0.0,2.37,1400.0,,,,5048.0,,,,,2.571,,,,,,,,
13512305113,"Feb 1, 2025, 11:21:45 AM",01/02/2025 11:21,Hill Sprints,Run,,1656,3.36,184.0,25,FALSE,,ASICS Gel Cumulus 26,activities/14414520040.fit.gz,,,1656.0,1625.0,3363.6,6.114,2.07,62.5,82.0,474.0,524.8,12.5,0.6,,,114.0,75.0,184.0,144.0,,,263.0,,,25.0,,,,,,,,,,,0.0,,0.0,,1.0,3557.9,1738407552.0,3.0,2.6,1.8,-0.2,0.82,1027.7,2.2,5.1,35.0,0.0,1738392704.0,1738427264.0,0.125,,20321120.0,0.0,1.0,0.69,26226.0,1.0,,,,,0.0,2.031,0.0,,,,3960.0,,,,,2.189,,,,,,,,
13572950539,"Feb 8, 2025, 11:56:00 AM",08/02/2025 11:56,Lunch Run,Run,,4169,10.07,169.0,112,FALSE,,ASICS Gel Cumulus 26,activities/14480973622.fit.gz,,,4169.0,3982.0,10074.2,5.9,2.53,37.1,423.0,403.5,476.8,13.6,-0.5,,,104.0,84.0,169.0,156.0,,,755.0,,,112.0,,,,,,,,,,,,,0.0,,1.0,10061.7,1739012352.0,1.0,4.8,6.9,-0.3,0.7,1022.0,1.5,3.6,29.0,0.0,1738996864.0,1739032704.0,0.375,,20321120.0,0.0,1.0,0.32,31831.0,1.0,,,,,0.0,2.416,2079.8,,,,11112.0,,,,,2.527,,,,,,,,
13601392644,"Feb 11, 2025, 5:35:04 PM",11/02/2025 17:35,Evening Run,Run,,1988,4.85,158.0,41,FALSE,,HOKA Clifton 8 Blue Cliftons + 100km,activities/14512191058.fit.gz,,,1988.0,1892.0,4854.0,3.529,2.566,24.2,229.0,474.8,492.5,11.0,0.0,,,89.0,86.0,158.0,149.0,,,359.0,,,41.0,,,,,,,,,,,0.0,,0.0,,1.0,4883.8,1739293184.0,3.0,7.6,8.8,6.1,0.9,1020.2,0.7,1.6,39.0,0.1,1739255808.0,1739292160.0,0.375,,19580500.0,0.9,5.0,0.99,15587.0,0.0,,,,,0.0,2.442,0.0,,,,5372.0,,,,,2.581,,,,,,,,
13634337484,"Feb 15, 2025, 1:23:53 PM",15/02/2025 13:23,Afternoon Run,Run,,4852,12.07,163.0,115,FALSE,,ASICS Gel Cumulus 26,activities/14548182081.fit.gz,,,4852.0,4620.0,12072.4,4.5,2.613,32.4,509.0,404.7,480.6,12.4,-0.5,,,113.0,83.0,163.0,151.0,,,881.0,,,115.0,,,,,,,,,,,,,0.0,,1.0,12011.4,1739624448.0,1.0,2.9,4.7,-3.5,0.63,1020.7,2.0,4.8,48.0,0.0,1739601024.0,1739638144.0,0.625,,20321120.0,0.0,1.0,0.17,31376.0,2.0,,,,,0.0,2.488,3621.3,,,,12722.0,,,,,2.6,,,,,,,,
